"declarationDate","state","placeCode","disasterNumber","title"
"2011-07-14T16:16:00 -04:00","PR",99065,4004,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES"
"2011-07-14T16:16:00 -04:00","PR",99131,4004,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES"
"2011-07-22T15:30:00 -04:00","WY",99007,4007,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2011-07-22T15:30:00 -04:00","WY",99023,4007,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2011-07-22T15:30:00 -04:00","WY",99041,4007,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2011-07-28T13:57:00 -04:00","MN",99081,4009,"SEVERE STORMS, FLOODING, AND TORNADOES"
"2011-07-29T16:19:00 -04:00","KS",99187,4010,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING"
"2011-08-08T17:08:00 -04:00","UT",99009,4011,"FLOODING"
"2011-08-08T17:08:00 -04:00","UT",99031,4011,"FLOODING"
"2011-08-08T17:08:00 -04:00","UT",99045,4011,"FLOODING"
"2011-08-08T17:08:00 -04:00","UT",99057,4011,"FLOODING"
"2011-08-12T16:30:00 -04:00","MO",99053,4012,"FLOODING"
"2011-08-12T16:30:00 -04:00","NE",99153,4013,"FLOODING"
"2011-08-12T16:30:00 -04:00","NE",99029,4014,"SEVERE STORMS, TORNADOES, STRAIGHT LINE WINDS, AND FLOODING"
"2011-08-27T21:45:00 -04:00","PR",99003,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99031,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99015,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99041,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99053,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99073,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99087,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99113,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99127,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99145,4017,"HURRICANE IRENE"
"2011-08-30T18:00:00 -04:00","IA",99061,4018,"SEVERE STORMS AND FLOODING"
"2011-08-31T04:00:00 -04:00","NC",99181,4019,"HURRICANE IRENE"
"2011-08-31T04:30:00 -04:00","NY",99001,4020,"HURRICANE IRENE"
"2011-08-31T04:30:00 -04:00","NY",99027,4020,"HURRICANE IRENE"
"2011-08-31T04:30:00 -04:00","NY",99041,4020,"HURRICANE IRENE"
"2011-08-31T04:30:00 -04:00","NY",99083,4020,"HURRICANE IRENE"
"2011-08-31T04:30:00 -04:00","NY",99115,4020,"HURRICANE IRENE"
"2011-09-03T16:15:00 -04:00","VA",99036,4024,"HURRICANE IRENE"
"2011-09-03T16:15:00 -04:00","VA",25808,4024,"HURRICANE IRENE"
"2011-09-03T16:15:00 -04:00","VA",99085,4024,"HURRICANE IRENE"
"2011-09-09T22:15:00 -04:00","TX",99063,4029,"WILDFIRES"
"2011-09-09T22:15:00 -04:00","TX",99283,4029,"WILDFIRES"
"2011-09-09T22:15:00 -04:00","TX",99343,4029,"WILDFIRES"
"2011-09-09T22:15:00 -04:00","TX",99227,4029,"WILDFIRES"
"2011-09-09T22:15:00 -04:00","TX",99393,4029,"WILDFIRES"
"2011-09-09T22:15:00 -04:00","TX",99321,4029,"WILDFIRES"
"2011-09-09T22:15:00 -04:00","TX",99435,4029,"WILDFIRES"
"2011-09-09T22:15:00 -04:00","TX",99365,4029,"WILDFIRES"
"2011-09-12T23:12:00 -04:00","PA",99037,4030,"TROPICAL STORM LEE"
"2011-09-12T23:12:00 -04:00","PA",99109,4030,"TROPICAL STORM LEE"
"2011-09-13T17:00:00 -04:00","NY",99107,4031,"REMNANTS OF TROPICAL STORM LEE"
"2011-09-13T18:00:00 -04:00","ME",99017,4032,"TROPICAL STORM IRENE"
"2011-10-18T16:45:00 -04:00","PR",99103,4040,"TROPICAL STORM MARIA"
"2012-03-05T13:51:00 -05:00","WA",99067,4056,"SEVERE WINTER STORM, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2012-03-06T19:00:00 -05:00","KY",99037,4057,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND FLOODING"
"2012-03-06T19:00:00 -05:00","KY",99117,4057,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND FLOODING"
"2012-03-09T21:20:00 -05:00","IN",99019,4058,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES"
"2012-03-09T21:20:00 -05:00","IN",99175,4058,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES"
"2012-04-18T18:00:00 -04:00","HI",99007,4062,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2012-07-03T16:00:00 -04:00","FL",99015,4068,"TROPICAL STORM DEBBY"
"2012-07-03T16:00:00 -04:00","FL",99047,4068,"TROPICAL STORM DEBBY"
"2012-07-06T13:05:00 -04:00","MN",99031,4069,"SEVERE STORMS AND FLOODING"
"2012-07-06T13:05:00 -04:00","MN",25082,4069,"SEVERE STORMS AND FLOODING"
"2012-07-06T13:05:00 -04:00","MN",42200,4069,"SEVERE STORMS AND FLOODING"
"2012-07-23T14:40:00 -04:00","WV",99031,4071,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-07-27T11:00:00 -04:00","VA",99021,4072,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-07-27T11:00:00 -04:00","VA",99035,4072,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-07-27T11:00:00 -04:00","VA",99067,4072,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-07-27T11:00:00 -04:00","VA",99083,4072,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-07-27T11:00:00 -04:00","VA",99111,4072,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-07-27T11:00:00 -04:00","VA",99121,4072,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-07-27T11:00:00 -04:00","VA",65392,4072,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-07-27T11:00:00 -04:00","VA",99165,4072,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-07-27T11:00:00 -04:00","VA",75216,4072,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-08-02T15:00:00 -04:00","MT",18340,4074,"WILDFIRE"
"2012-08-20T16:10:00 -04:00","OH",99009,4077,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-08-20T16:10:00 -04:00","OH",99031,4077,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-08-20T16:10:00 -04:00","OH",99063,4077,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-08-20T16:10:00 -04:00","OH",99079,4077,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-08-20T16:10:00 -04:00","OH",99119,4077,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-08-20T16:10:00 -04:00","OH",99105,4077,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-08-20T16:10:00 -04:00","OH",99131,4077,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-08-20T16:10:00 -04:00","OH",99167,4077,"SEVERE STORMS AND STRAIGHT-LINE WINDS"
"2012-08-29T22:50:00 -04:00","LA",99051,4080,"HURRICANE ISAAC"
"2012-08-29T22:50:00 -04:00","MS",99005,4081,"HURRICANE ISAAC"
"2012-08-29T22:50:00 -04:00","MS",99029,4081,"HURRICANE ISAAC"
"2012-08-29T22:50:00 -04:00","MS",99129,4081,"HURRICANE ISAAC"
"2012-08-29T22:50:00 -04:00","MS",99157,4081,"HURRICANE ISAAC"
"2012-09-21T17:30:00 -04:00","AL",99047,4082,"HURRICANE ISAAC"
"2012-10-18T19:45:00 -04:00","FL",99021,4084,"HURRICANE ISAAC"
"2012-10-30T04:34:00 -04:00","NY",99061,4085,"HURRICANE SANDY"
"2012-10-30T04:34:00 -04:00","NY",99087,4085,"HURRICANE SANDY"
"2012-10-30T04:34:00 -04:00","NJ",99031,4086,"HURRICANE SANDY"
"2012-11-16T17:15:00 -05:00","DE",99003,4090,"HURRICANE SANDY"
"2012-11-20T21:50:00 -05:00","MD",99039,4091,"HURRICANE SANDY"
"2012-11-26T17:15:00 -05:00","VA",99125,4092,"HURRICANE SANDY"
"2012-11-27T09:50:00 -05:00","WV",99077,4093,"HURRICANE SANDY"
"2012-11-27T19:00:00 -05:00","AK",99068,4094,"SEVERE STORM, STRAIGHT-LINE WINDS, FLOODING, AND LANDSLIDES"
"2012-11-28T12:30:00 -05:00","NH",99007,4095,"HURRICANE SANDY"
"2013-01-10T18:40:00 -05:00","PA",99023,4099,"HURRICANE SANDY"
"2013-01-29T16:00:00 -05:00","AR",99085,4100,"SEVERE WINTER STORM"
"2013-01-10T18:40:00 -05:00","PA",99131,4099,"HURRICANE SANDY"
"2013-03-21T15:35:00 -04:00","CT",46000,4106,"SEVERE WINTER STORM AND SNOWSTORM"
"2013-03-25T13:42:00 -04:00","ME",99029,4108,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING"
"2013-04-19T15:00:00 -04:00","MA",99003,4110,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING"
"2013-04-19T15:00:00 -04:00","MA",99013,4110,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING"
"2013-04-26T13:43:00 -04:00","KS",99183,4112,"SNOWSTORM"
"2013-05-10T18:15:00 -04:00","IL",99001,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99017,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99067,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99095,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99123,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99133,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99155,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99175,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99201,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-29T16:23:00 -04:00","ND",99017,4118,"FLOODING"
"2013-06-18T16:02:00 -04:00","MI",99015,4121,"FLOODING "
"2013-06-18T16:02:00 -04:00","MI",99083,4121,"FLOODING "
"2013-06-18T16:02:00 -04:00","MI",99131,4121,"FLOODING "
"2013-06-25T14:25:00 -04:00","AK",17365,4122,"FLOODING"
"2013-07-12T18:09:00 -04:00","ND",99063,4128,"SEVERE STORMS AND FLOODING"
"2013-07-12T18:09:00 -04:00","ND",99043,4128,"SEVERE STORMS AND FLOODING"
"2013-07-10T12:26:00 -04:00","MT",99055,4127,"FLOODING "
"2013-07-10T12:26:00 -04:00","MT",99027,4127,"FLOODING "
"2013-07-12T18:09:00 -04:00","ND",74640,4128,"SEVERE STORMS AND FLOODING"
"2013-07-12T18:38:00 -04:00","NY",99033,4129,"SEVERE STORMS AND FLOODING"
"2013-07-12T18:38:00 -04:00","NY",99065,4129,"SEVERE STORMS AND FLOODING"
"2013-07-12T18:38:00 -04:00","NY",99017,4129,"SEVERE STORMS AND FLOODING"
"2013-08-02T19:30:00 -04:00","NH",99019,4139,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2013-07-25T14:16:00 -04:00","MN",99149,4131,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-09-14T22:55:00 -04:00","CO",99025,4145,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2013-09-14T22:55:00 -04:00","CO",99059,4145,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2013-09-25T09:27:00 -04:00","NC",19390,4146,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2013-09-25T09:27:00 -04:00","NC",99149,4146,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2013-09-30T19:29:00 -04:00","NM",16630,4148,"SEVERE STORMS AND FLOODING "
"2013-10-22T16:35:00 -04:00","KS",99205,4150,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING"
"2013-10-01T18:19:00 -04:00","PA",99127,4149,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2013-10-29T12:39:00 -04:00","NM",99006,4152,"SEVERE STORMS, FLOODING, AND MUDSLIDES"
"2013-10-29T12:39:00 -04:00","NM",99031,4152,"SEVERE STORMS, FLOODING, AND MUDSLIDES"
"2013-10-01T18:19:00 -04:00","PA",99003,4149,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2013-10-29T12:39:00 -04:00","NM",99045,4152,"SEVERE STORMS, FLOODING, AND MUDSLIDES"
"2013-10-29T21:05:00 -04:00","NC",99011,4153,"SEVERE STORMS, FLOODING, LANDSLIDES, MUDSLIDES"
"2013-10-31T11:15:00 -04:00","ND",99085,4154,"SEVERE WINTER STORM"
"2013-10-31T11:15:00 -04:00","ND",99001,4154,"SEVERE WINTER STORM"
"2013-11-08T15:54:00 -05:00","SD",99033,4155,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING"
"2013-11-26T18:08:00 -05:00","IL",99151,4157,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES"
"2013-11-26T18:08:00 -05:00","IL",99191,4157,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES"
"2014-01-23T15:30:00 -05:00","AK",45540,4162,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-05T16:08:00 -04:00","IA",99171,4187,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-13T17:35:00 -04:00","TN",99153,4189,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-19T15:13:00 -04:00","ND",99023,4190,"SEVERE STORMS AND FLOODING"
"2014-08-05T16:08:00 -04:00","IA",99079,4187,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-13T17:35:00 -04:00","TN",99053,4189,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-19T15:13:00 -04:00","ND",99075,4190,"SEVERE STORMS AND FLOODING"
"2014-09-10T00:00:00 -04:00","AS",99020,4192,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2014-09-25T12:00:00 -04:00","MI",99163,4195,"SEVERE STORMS AND FLOODING"
"2014-10-06T19:20:00 -04:00","NM",99019,4197,"SEVERE STORMS AND FLOODING"
"2014-10-06T19:20:00 -04:00","NM",99039,4197,"SEVERE STORMS AND FLOODING"
"2014-08-13T17:35:00 -04:00","TN",99119,4189,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-10-09T21:35:00 -04:00","MT",27925,4198,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-10-29T09:00:00 -04:00","NM",99015,4199,"SEVERE STORMS AND FLOODING"
"2014-10-29T09:00:00 -04:00","NM",99049,4199,"SEVERE STORMS AND FLOODING"
"2014-10-31T13:10:00 -04:00","MO",99129,4200,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-11-05T18:00:00 -05:00","AZ",99013,4203,"SEVERE STORMS AND FLOODING"
"2014-12-22T09:56:00 -05:00","NY",99045,4204,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING"
"2011-07-22T15:30:00 -04:00","WY",99011,4007,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2011-07-22T15:30:00 -04:00","WY",99043,4007,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2011-07-28T13:57:00 -04:00","MN",99025,4009,"SEVERE STORMS, FLOODING, AND TORNADOES"
"2011-08-08T17:08:00 -04:00","UT",99013,4011,"FLOODING"
"2011-08-08T17:08:00 -04:00","UT",99035,4011,"FLOODING"
"2011-08-08T17:08:00 -04:00","UT",99047,4011,"FLOODING"
"2011-09-09T22:15:00 -04:00","TX",99307,4029,"WILDFIRES"
"2011-09-09T22:15:00 -04:00","TX",99371,4029,"WILDFIRES"
"2011-09-12T23:12:00 -04:00","PA",99069,4030,"TROPICAL STORM LEE"
"2011-09-12T23:12:00 -04:00","PA",99087,4030,"TROPICAL STORM LEE"
"2011-09-12T23:12:00 -04:00","PA",99097,4030,"TROPICAL STORM LEE"
"2011-09-13T17:00:00 -04:00","NY",99109,4031,"REMNANTS OF TROPICAL STORM LEE"
"2011-10-18T16:45:00 -04:00","PR",99151,4040,"TROPICAL STORM MARIA"
"2012-08-29T22:50:00 -04:00","MS",99113,4081,"HURRICANE ISAAC"
"2012-08-29T22:50:00 -04:00","MS",99131,4081,"HURRICANE ISAAC"
"2012-10-18T19:45:00 -04:00","FL",99087,4084,"HURRICANE ISAAC"
"2012-10-30T04:34:00 -04:00","NY",99005,4085,"HURRICANE SANDY"
"2012-10-30T04:34:00 -04:00","NY",99071,4085,"HURRICANE SANDY"
"2012-10-30T04:34:00 -04:00","NJ",99033,4086,"HURRICANE SANDY"
"2012-11-20T21:50:00 -05:00","MD",99019,4091,"HURRICANE SANDY"
"2012-11-20T21:50:00 -05:00","MD",99037,4091,"HURRICANE SANDY"
"2012-11-26T17:15:00 -05:00","VA",99001,4092,"HURRICANE SANDY"
"2012-11-26T17:15:00 -05:00","VA",99057,4092,"HURRICANE SANDY"
"2012-11-26T17:15:00 -05:00","VA",99127,4092,"HURRICANE SANDY"
"2013-01-03T13:00:00 -05:00","OH",99007,4098,"SEVERE STORMS AND FLOODING DUE TO THE REMNANTS OF HURRICANE SANDY"
"2013-01-10T18:40:00 -05:00","PA",99103,4099,"HURRICANE SANDY"
"2013-03-21T15:35:00 -04:00","CT",99007,4106,"SEVERE WINTER STORM AND SNOWSTORM"
"2013-08-02T13:50:00 -04:00","SD",99005,4137,"SEVERE STORMS, TORNADOES, AND FLOODING "
"2013-08-08T12:10:00 -04:00","WI",99043,4141,"SEVERE STORMS, FLOODING, AND MUDSLIDES"
"2013-08-29T16:30:00 -04:00","CA",37825,4142,"WILDFIRE"
"2013-09-14T22:55:00 -04:00","CO",99065,4145,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2013-09-25T09:27:00 -04:00","NC",99099,4146,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2013-10-22T16:35:00 -04:00","KS",99007,4150,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING"
"2013-10-01T18:19:00 -04:00","PA",99061,4149,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2013-10-22T16:35:00 -04:00","KS",99075,4150,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING"
"2013-10-22T16:35:00 -04:00","KS",99143,4150,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING"
"2013-10-29T12:39:00 -04:00","NM",99021,4152,"SEVERE STORMS, FLOODING, AND MUDSLIDES"
"2013-10-29T12:39:00 -04:00","NM",99033,4152,"SEVERE STORMS, FLOODING, AND MUDSLIDES"
"2013-10-29T12:39:00 -04:00","NM",99053,4152,"SEVERE STORMS, FLOODING, AND MUDSLIDES"
"2013-10-29T21:05:00 -04:00","NC",99035,4153,"SEVERE STORMS, FLOODING, LANDSLIDES, MUDSLIDES"
"2013-10-31T11:15:00 -04:00","ND",99011,4154,"SEVERE WINTER STORM"
"2013-10-31T11:15:00 -04:00","ND",99087,4154,"SEVERE WINTER STORM"
"2013-11-08T15:54:00 -05:00","SD",99081,4155,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING"
"2013-11-26T11:17:00 -05:00","NE",99077,4156,"SEVERE STORMS, WINTER STORMS, TORNADOES AND FLOODING"
"2013-11-26T18:08:00 -05:00","IL",99063,4157,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES"
"2013-11-26T18:08:00 -05:00","IL",99179,4157,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES"
"2013-11-26T18:08:00 -05:00","IL",99197,4157,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES"
"2014-08-05T16:08:00 -04:00","IA",99083,4187,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-05T16:08:00 -04:00","IA",99103,4187,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-05T16:08:00 -04:00","IA",99123,4187,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-05T16:08:00 -04:00","IA",99183,4187,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-13T17:35:00 -04:00","TN",99167,4189,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-08-19T15:13:00 -04:00","ND",99027,4190,"SEVERE STORMS AND FLOODING"
"2014-08-19T15:13:00 -04:00","ND",75300,4190,"SEVERE STORMS AND FLOODING"
"2014-09-10T00:00:00 -04:00","AS",99030,4192,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2014-10-09T21:35:00 -04:00","MT",99065,4198,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2014-10-29T09:00:00 -04:00","NM",99025,4199,"SEVERE STORMS AND FLOODING"
"2014-10-29T09:00:00 -04:00","NM",99051,4199,"SEVERE STORMS AND FLOODING"
"2014-12-22T09:56:00 -05:00","NY",99009,4204,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING"
"2014-12-22T09:56:00 -05:00","NY",99049,4204,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING"
"2011-07-13T18:59:00 -04:00","OH",99061,4002,"SEVERE STORMS AND FLOODING"
"2011-07-13T18:59:00 -04:00","OH",99141,4002,"SEVERE STORMS AND FLOODING"
"2011-07-20T15:15:00 -04:00","TN",99077,4005,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND"
"2011-07-28T13:57:00 -04:00","MN",99059,4009,"SEVERE STORMS, FLOODING, AND TORNADOES"
"2011-07-29T16:19:00 -04:00","KS",99129,4010,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING"
"2011-07-22T15:30:00 -04:00","WY",99013,4007,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2011-07-22T15:30:00 -04:00","WY",99033,4007,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2011-07-29T16:19:00 -04:00","KS",99181,4010,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING"
"2011-07-22T15:30:00 -04:00","WY",99045,4007,"SEVERE STORMS, FLOODING, AND LANDSLIDES"
"2011-08-08T17:08:00 -04:00","UT",99001,4011,"FLOODING"
"2011-07-29T16:19:00 -04:00","KS",99105,4010,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING"
"2011-08-08T17:08:00 -04:00","UT",99015,4011,"FLOODING"
"2011-08-08T17:08:00 -04:00","UT",99039,4011,"FLOODING"
"2011-08-08T17:08:00 -04:00","UT",77920,4011,"FLOODING"
"2011-08-12T16:30:00 -04:00","NE",99015,4013,"FLOODING"
"2011-08-12T16:30:00 -04:00","NE",99055,4013,"FLOODING"
"2011-08-12T16:30:00 -04:00","NE",37035,4013,"FLOODING"
"2011-08-27T21:45:00 -04:00","PR",99009,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99021,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99035,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99045,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99061,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99077,4017,"HURRICANE IRENE"
"2011-08-27T21:45:00 -04:00","PR",99093,4017,"HURRICANE IRENE"
"2011-11-08T11:00:00 -05:00","VT",99025,4043,"SEVERE STORMS AND FLOODING"
"2011-12-22T16:00:00 -05:00","AK",72247,4050,"SEVERE WINTER STORMS AND FLOODING"
"2012-03-05T13:51:00 -05:00","WA",99053,4056,"SEVERE WINTER STORM, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2012-02-01T14:15:00 -05:00","UT",99011,4053,"SEVERE STORM"
"2012-03-06T19:00:00 -05:00","KY",99125,4057,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND FLOODING"
"2012-03-06T19:00:00 -05:00","KY",99207,4057,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND FLOODING"
"2012-03-09T21:20:00 -05:00","IN",99137,4058,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES"
"2012-03-16T00:00:00 -04:00","TN",99011,4060,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND "
"2012-03-16T00:00:00 -04:00","TN",99087,4060,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND "
"2012-06-28T23:45:00 -04:00","CO",99119,4067,"HIGH PARK AND WALDO CANYON WILDFIRES"
"2012-07-03T16:00:00 -04:00","FL",99055,4068,"TROPICAL STORM DEBBY"
"2012-07-06T13:05:00 -04:00","MN",99001,4069,"SEVERE STORMS AND FLOODING"
"2012-11-26T17:15:00 -05:00","VA",99131,4092,"HURRICANE SANDY"
"2012-11-26T17:15:00 -05:00","VA",99181,4092,"HURRICANE SANDY"
"2012-11-27T19:00:00 -05:00","AK",99170,4094,"SEVERE STORM, STRAIGHT-LINE WINDS, FLOODING, AND LANDSLIDES"
"2013-01-03T13:00:00 -05:00","OH",99035,4098,"SEVERE STORMS AND FLOODING DUE TO THE REMNANTS OF HURRICANE SANDY"
"2013-01-10T18:40:00 -05:00","PA",99105,4099,"HURRICANE SANDY"
"2013-01-10T18:40:00 -05:00","PA",99089,4099,"HURRICANE SANDY"
"2013-01-10T18:40:00 -05:00","PA",99053,4099,"HURRICANE SANDY"
"2013-03-21T15:35:00 -04:00","CT",99001,4106,"SEVERE WINTER STORM AND SNOWSTORM"
"2013-05-10T18:15:00 -04:00","IL",99011,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T15:00:00 -04:00","SD",99043,4115,"SEVERE WINTER STORM AND SNOWSTORM"
"2013-04-26T13:43:00 -04:00","KS",99141,4112,"SNOWSTORM"
"2013-05-03T13:43:00 -04:00","MN",99033,4113,"SEVERE WINTER STORM"
"2013-05-10T18:15:00 -04:00","IL",99031,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99073,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
"2013-05-10T18:15:00 -04:00","IL",99097,4116,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING"
